"sample_name","tax_id","tax_level","genus_tax_id","name","common_name","category","agg_score","max_z_score","nt_z_score","nt_rpm","nt_count","nt_contigs","nt_contig_r","nt_percent_identity","nt_alignment_length","nt_e_value","nt_bg_mean","nt_bg_stdev","nt_bg_mean_mass_normalized","nt_bg_stdev_mass_normalized","nr_z_score","nr_rpm","nr_count","nr_contigs","nr_contig_r","nr_percent_identity","nr_alignment_length","nr_e_value","nr_bg_mean","nr_bg_stdev","nr_bg_mean_mass_normalized","nr_bg_stdev_mass_normalized","species_tax_ids","genus_nt_count","expected_bg_count","p_val"
"RR057e_00285_F11_S166",10713,1,308911,"Enterobacteria phage phi80","","viruses",375.359996042204,100,100,0.0187679998021102,2,NA,NA,100,102,57.5686,NA,NA,NA,NA,100,0.0187679998021102,2,NA,NA,100,35,307.653,NA,NA,NA,NA,"",2,10.3186116086732,0.483878071061116
"RR057e_00285_F11_S166",162145,1,162387,"Human metapneumovirus","","viruses",375.359996042204,100,100,0.0187679998021102,2,NA,NA,99.3,146,86.2291,NA,NA,NA,NA,100,0.0187679998021102,2,NA,NA,97.6,42.5,307.653,NA,NA,NA,NA,"",2,0,0
"RR057e_00285_F11_S166",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",18.3034164712678,100,100,0.356591996240094,38,NA,NA,99.7694,104.278,58.821,NA,NA,NA,NA,100,0.215831997724267,23,1,8,76.1101,40.4348,200.467,NA,NA,NA,NA,"",38,30.2516521708884,0.228910393884247
"RR057e_00287_L09_S140",334205,1,475861,"Nupapillomavirus 1","","viruses",414.845873557135,100,100,0.0207422936778567,2,NA,NA,98.016,252,118.924,NA,NA,NA,NA,100,0.0207422936778567,2,NA,NA,98.795,83,48.2873,NA,NA,NA,NA,"",2,4.9649863271509,0.376269280102018
"RR057e_00287_L09_S140",162145,1,162387,"Human metapneumovirus","","viruses",414.845873557135,100,100,0.0207422936778567,2,NA,NA,98.2,111,60.9611,NA,NA,NA,NA,100,0.0207422936778567,2,NA,NA,98.6,36,307.653,NA,NA,NA,NA,"",2,0,0
"RR057e_00287_L09_S140",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",97.4885679408895,100,100,0.757093719241771,73,NA,NA,95.4806,94.9444,48.4188,NA,NA,NA,NA,100,0.352618992523565,34,NA,NA,98.7882,41.9118,292.189,NA,NA,NA,NA,"",75,146.054788777345,0.381532292957814
"RR057e_00287_L09_S140",147711,1,12059,"Rhinovirus A","","viruses",0.00451952747739286,0.319820784862475,0.222584125224338,0.0414845873557135,4,NA,NA,98.225,108,59.2666,0.0129956,0.127992,NA,NA,0.319820784862475,0.0414845873557135,4,NA,NA,98.825,35.5,307.653,0.0099966,0.0984551,NA,NA,"",4,0.00744232702328205,1.04070250434396e-09
"RR057e_00287_L09_S140",333924,1,333922,"Betapapillomavirus 2","","viruses",0.000214431715473713,1.12977943542402,1.12977943542402,0.0207422936778567,2,NA,NA,100,70,35.7696,0.00312022,0.0155978,NA,NA,-100,0,0,NA,NA,0,0,0,0.00312022,0.0155978,NA,NA,"",2,0,0
"RR057e_00287_L09_S140",354328,1,2003394,"Bell pepper alphaendornavirus","","viruses",-0.000255832162767544,-0.0508462160084535,-0.0508462160084535,0.0414845873557135,4,NA,NA,100,146,87.6021,0.0830983,0.818423,NA,NA,-0.0523649495251718,0.0414845873557135,4,NA,NA,100,48,307.653,0.085665,0.843702,NA,NA,"",4,0,0
"RR057e_00290_L13_S204",1985356,1,1307799,"Pegivirus C","","viruses",64386.2395087464,100,100,4.01059067647074,555,6,518,94.6044,911.182,275.169,NA,NA,NA,NA,100,2.42803327440391,336,4,280,99.7082,277.837,267.606,NA,NA,NA,NA,"",748,0,0
"RR057e_00290_L13_S204",1307800,1,1307799,"Pegivirus A","","viruses",42996.4225675692,100,100,1.39467387488081,193,3,164,94.5291,881.722,255.127,NA,NA,NA,NA,100,2.9049683818761,402,5,402,99.2166,306.065,228.523,NA,NA,NA,NA,"",748,0,0
"RR057e_00290_L13_S204",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",8.06606394001611,100,100,0.216788685214634,30,NA,NA,99.7965,136.6,76.7924,NA,NA,NA,NA,100,0.14452579014309,20,NA,NA,99.895,51.65,256.859,NA,NA,NA,NA,"",30,30.1048744868032,0.26678665250524
"RR057e_00290_L13_S204",10376,1,10375,"Human gammaherpesvirus 4","Epstein-Barr virus","viruses",0.00385643185283251,0.189055520806431,0.17760243576157,0.0578103160572359,8,NA,NA,100,146,87.6021,0.0226905,0.197744,NA,NA,0.189055520806431,0.0578103160572359,8,NA,NA,100,48,307.653,0.0215489,0.191803,NA,NA,"",8,0,0
"RR057e_00291_N11_S174",162145,1,162387,"Human metapneumovirus","","viruses",1155.24291473275,100,100,0.0577621457366374,8,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.0577621457366374,8,NA,NA,100,48,307.653,NA,NA,NA,NA,"",8,0,0
"RR057e_00291_N11_S174",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",12.4876550479886,100,100,0.353793142636904,49,NA,NA,96.6461,71.7447,33.0383,NA,NA,NA,NA,100,0.0722026821707967,10,NA,NA,68.3335,39,153.378,NA,NA,NA,NA,"",49,112.885427102209,0.403026292772827
"RR057e_00291_N11_S174",1982263,1,1982251,"Propionibacterium virus P1001","","viruses",0.648785181905521,100,100,0.043321609302478,6,NA,NA,100,130,76.6778,NA,NA,NA,NA,100,0.043321609302478,6,NA,NA,100,36,307.653,NA,NA,NA,NA,"",6,0,0
"RR057e_00294_F13_S198",162145,1,162387,"Human metapneumovirus","","viruses",344.593274662653,100,100,0.0172296637331326,2,NA,NA,98.6,146,84.8539,NA,NA,NA,NA,100,0.0172296637331326,2,NA,NA,100,48,307.653,NA,NA,NA,NA,"",2,0,0
"RR057e_00294_F13_S198",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",47.9082889079196,100,100,0.620267894392775,72,NA,NA,97.8625,93.5469,49.2784,NA,NA,NA,NA,100,0.198141132931025,23,NA,NA,99.3304,45.3478,284.66,NA,NA,NA,NA,"",72,125.368597250419,0.359316941576333
"RR057e_00295_N13_S206",10665,1,10663,"Escherichia virus T4","","viruses",738.061155389204,100,100,0.067486509278079,6,NA,NA,100,195,96.8447,NA,NA,NA,NA,100,0.067486509278079,6,NA,NA,100,65,40.7496,NA,NA,NA,NA,"",6,8.60800752103525,0.314735231457158
"RR057e_00295_N13_S206",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",75.5740921208911,100,100,0.742351602058869,66,NA,NA,95.2351,84.4561,41.8809,NA,NA,NA,NA,100,0.314937043297702,28,1,12,87.2716,35,223.847,NA,NA,NA,NA,"",66,61.4367570174398,0.255750072317085
"RR057e_00295_N13_S206",10566,1,10566,"Human papillomavirus","","viruses",0.211421391370616,1.95082099569598,1.06513498276436,0.067486509278079,6,NA,NA,97.025,91,48.4578,0.00708345,0.0567093,NA,NA,1.95082099569598,0.044991006185386,4,NA,NA,100,48,307.653,0.00301324,0.021518,NA,NA,"",6,75.2231107829498,0.6149768900491
"RR057e_00296_D13_S196",11320,1,197911,"Influenza A virus","","viruses",1542833.32908396,100,100,77.5107653367542,5460,10,5357,99.8118,1575.16,302.141,NA,NA,NA,NA,100,76.7725675716422,5408,10,5357,99.3211,507.557,283.717,NA,NA,NA,NA,"",5460,0,0
"RR057e_00296_D13_S196",10713,1,308911,"Enterobacteria phage phi80","","viruses",2981.18328218285,100,100,0.255529995615673,18,NA,NA,99.9125,125.75,73.6241,NA,NA,NA,NA,100,0.0425883326026122,3,NA,NA,100,48,307.653,NA,NA,NA,NA,"",18,151.340674781811,0.577319121056721
"RR057e_00296_D13_S196",2675235,1,186532,"Lactococcus phage 5171F","","viruses",1135.68886940299,100,100,0.0425883326026122,3,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.070980554337687,5,NA,NA,99.3,42.3333,307.653,NA,NA,NA,NA,"",6,6.92156544601943,0.37727719440176
"RR057e_00296_D13_S196",186617,1,186617,"uncultured marine virus","","viruses",0.00435438371599297,0.685226532039445,0.685226532039445,0.0851766652052244,6,NA,NA,99.3,134,78.0315,0.0168234,0.0997528,NA,NA,-100,0,0,NA,NA,0,0,0,0.0227963,0.148573,NA,NA,"",6,83.0001743625147,0.625476563000856
"RR057e_00296_D13_S196",2079411,1,1982251,"Propionibacterium phage pa6919-4","","viruses",37.9686505385718,100,100,0.0567844434701496,4,NA,NA,96.6,88,43.9208,NA,NA,NA,NA,100,0.156157219542911,11,NA,NA,100,30,307.653,NA,NA,NA,NA,"",24,0,0
"RR057e_00296_D13_S196",2500169,1,2500169,"Salmonella phage Munch","","viruses",3.19871267812271,100,100,0.0425883326026122,3,NA,NA,90.4,104,45.2076,NA,NA,NA,NA,100,0.0851766652052244,6,NA,NA,78.25,46.5,307.653,NA,NA,NA,NA,"",3,0,0
"RR057e_00302_C16_S243",2055263,1,2055263,"Anelloviridae sp.","","viruses",266.161045847239,100,100,0.283405488063581,3,NA,NA,91.9,144.333,70.4551,NA,NA,NA,NA,100,0.377873984084775,4,NA,NA,84.975,43.5,307.653,NA,NA,NA,NA,"",3,0,0
"RR057e_00302_C16_S243",129951,1,10509,"Human mastadenovirus C","","viruses",21.9193773949935,6.4092423138972,4.51077215186664,0.377873984084775,4,NA,NA,100,95.5,53.1387,0.0171119,0.0799779,NA,NA,6.4092423138972,0.377873984084775,4,NA,NA,100,31,307.653,0.0114153,0.0571766,NA,NA,"",4,7.60032294102847,0.353250688054275
"RR057e_00309_D15_S228",278008,1,278008,"uncultured phage","","viruses",5258.53963705315,100,100,0.265582809952179,2,NA,NA,93.86,228,91.2725,NA,NA,NA,NA,100,0.265582809952179,2,NA,NA,93.333,75,44.0292,NA,NA,NA,NA,"",2,0,0
"RR057e_00309_D15_S228",1971430,1,1623304,"Streptococcus phage P7574","","viruses",7967.48429856538,100,100,0.531165619904359,4,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.265582809952179,2,NA,NA,100,48,307.653,NA,NA,NA,NA,"",655,0,0
"RR057e_00309_D15_S228",2548134,1,2548134,"Streptococcus phage Javan374","","viruses",11173.1975115446,100,100,5.57723900899577,42,2,14,95.5452,199.125,94.1631,NA,NA,NA,NA,100,0.13279140497609,1,NA,NA,100,48,307.653,NA,NA,NA,NA,"",42,0,0
"RR057e_00309_D15_S228",2548102,1,2548102,"Streptococcus phage Javan310","","viruses",10126.4919465783,100,100,4.91328198411532,37,1,10,93.7351,158.257,70.3319,NA,NA,NA,NA,100,0.531165619904359,4,NA,NA,97.65,43.75,307.653,NA,NA,NA,NA,"",37,0,0
"RR057e_00318_F15_S230",1761477,1,12234,"Tomato brown rugose fruit virus","","viruses",14313.0578902461,100,100,3.50676375491681,56,2,22,99.8776,182,98.1729,NA,NA,NA,NA,100,3.50676375491681,56,2,22,99.8833,51.8889,187.678,NA,NA,NA,NA,"",56,0,0
"RR057e_00318_F15_S230",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",3.06130969651238,100,100,0.187862344013401,3,NA,NA,82.8,105.333,45.2199,NA,NA,NA,NA,100,0.1252415626756,2,NA,NA,100,42,307.653,NA,NA,NA,NA,"",3,125.10385954177,0.71865003083556
"RR057e_00324_H15_S232",10359,1,10358,"Human betaherpesvirus 5","Human cytomegalovirus","viruses",33.7077874796933,99,99,0.453618776188384,35,NA,NA,98.68,76.35,38.8464,0.000335689,0.00330615,NA,NA,-100,0,0,NA,NA,0,0,0,0.00654756,0.0363966,NA,NA,"",35,0.0773237362775839,1.72077285483252e-26
"RR057e_00324_H15_S232",147711,1,12059,"Rhinovirus A","","viruses",0.000556953176741988,0.161743504653903,0.100986568887513,0.0259210729250505,2,NA,NA,99.3,146,86.228,0.0129956,0.127992,NA,NA,0.161743504653903,0.0259210729250505,2,NA,NA,100,48,307.653,0.0099966,0.0984551,NA,NA,"",2,0.0315256269502889,0.000144350868634028
"RR057e_00340_J15_S234",2558614,1,2558614,"Streptococcus satellite phage Javan295","","viruses",920.968445056389,100,100,0.0785958470455033,2,NA,NA,100,105,59.6198,NA,NA,NA,NA,100,0.0785958470455033,2,NA,NA,100,34,307.653,NA,NA,NA,NA,"",2,0,0
"RR057e_00340_J15_S234",12175,1,40276,"Apple chlorotic leaf spot virus","","viruses",45192.6120511644,100,100,2.23998164079684,57,1,4,91.1185,159,65.5954,NA,NA,NA,NA,100,2.27927956431959,58,1,4,99.3597,60.7222,192.889,NA,NA,NA,NA,"",57,0,0
"RR057e_00340_J15_S234",2219103,1,2219103,"Inoviridae sp.","","viruses",3265.30255544973,100,100,0.314383388182013,8,NA,NA,93.7,127,63.6383,NA,NA,NA,NA,100,0.314383388182013,8,NA,NA,97.6,42,307.653,NA,NA,NA,NA,"",8,0.100669426858465,4.28717084619134e-07
"RR057e_00340_J15_S234",334205,1,475861,"Nupapillomavirus 1","","viruses",1571.91694091007,100,100,0.0785958470455033,2,NA,NA,98.95,145,84.8539,NA,NA,NA,NA,100,0.0785958470455033,2,NA,NA,96.85,47.5,307.653,NA,NA,NA,NA,"",2,8.26721515444479,0.452628909341323
"RR057e_00399_C04_S51",129951,1,10509,"Human mastadenovirus C","","viruses",53.024790774136,8.09690908490775,6.76398497708722,0.558081214098984,20,NA,NA,99.9,137.786,81.8032,0.0171119,0.0799779,NA,NA,8.09690908490775,0.474369031984137,17,NA,NA,99.825,44.9167,307.653,0.0114153,0.0571766,NA,NA,"",20,163.879894774692,0.574674639400179
"RR057e_00399_C04_S51",1647530,1,1647530,"Moraxella phage Mcat15","","viruses",0.858099135535594,100,100,0.0279040607049492,1,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,0.0279040607049492,1,NA,NA,97.9,48,307.653,NA,NA,NA,NA,"",1,0,0
"RR057e_00401_G04_S55",1955153,1,1955153,"Picornavirales sp.","","viruses",17495.9228848582,100,100,5.00263468732975,66,1,65,93.4284,310.333,126.08,NA,NA,NA,NA,100,4.92683719206718,65,1,65,97.143,105,73.7799,NA,NA,NA,NA,"",66,0,0
"RR057e_00401_G04_S55",2587224,1,186768,"Mitovirus sp.","","viruses",2963310.65703978,100,100,298.566333839271,3939,1,3939,88.75,80,16.2541,NA,NA,NA,NA,100,0.75797495262572,10,1,6,36.2917,40.6667,0.706542,NA,NA,NA,NA,"",3939,0,0
"RR057e_00401_G04_S55",1542133,1,2169534,"Dickeya phage phiDP23.1","","viruses",35624.8227734088,100,100,3.33508979155317,44,NA,NA,96.7733,99.0667,49.9698,NA,NA,NA,NA,100,0.227392485787716,3,NA,NA,96.65,25.5,307.653,NA,NA,NA,NA,"",44,0,0
"RR057e_00401_G04_S55",129951,1,10509,"Human mastadenovirus C","","viruses",6652.45877872576,40.8962242095496,33.9043401921355,2.72870982945259,36,1,13,99.8017,210.206,111.806,0.0171119,0.0799779,NA,NA,40.8962242095496,2.34972235313973,31,1,13,99.8233,72.3,159.516,0.0114153,0.0571766,NA,NA,"",36,733.146685739871,0.672112173323156
"RR057e_00401_G04_S55",336724,1,336724,"Myoviridae environmental samples","","viruses",191.161648484524,100,100,0.151594990525144,2,NA,NA,90.95,97.5,42.1947,NA,NA,NA,NA,100,0.151594990525144,2,NA,NA,90.65,44,307.653,NA,NA,NA,NA,"",2,0,0
"RR057e_00401_G04_S55",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",373.328788313647,100,100,0.454784971575432,6,NA,NA,100,115.167,66.5948,NA,NA,NA,NA,100,1.66754489577658,22,1,4,51.8779,38,68.0531,NA,NA,NA,NA,"",6,21.4711110191725,0.456597648471056
"RR057e_00401_G04_S55",1761477,1,12234,"Tomato brown rugose fruit virus","","viruses",132.234122647437,100,100,0.151594990525144,2,NA,NA,99.65,146,86.9156,NA,NA,NA,NA,100,0.454784971575432,6,NA,NA,72.5,34,153.51,NA,NA,NA,NA,"",2,0,0
"RR057e_00401_G04_S55",1982258,1,1982251,"Propionibacterium virus MrAK","","viruses",5.84002608284738,100,100,0.151594990525144,2,NA,NA,94,250,101.762,NA,NA,NA,NA,-100,0,0,NA,NA,0,0,0,0.00144779,0.014259,NA,NA,"",2,0,0
"RR057e_00403_K04_S59",11320,1,197911,"Influenza A virus","","viruses",94047.3815328034,100,100,4.8178658609787,146,8,92,99.6629,426.016,212.956,NA,NA,NA,NA,100,4.58687229230164,139,8,92,99.3984,145.339,202.157,NA,NA,NA,NA,"",146,0,0
"RR057e_00403_K04_S59",129951,1,10509,"Human mastadenovirus C","","viruses",5.51995449865968,3.84035197400791,3.08686211961856,0.263992649916641,8,NA,NA,99.8833,137,81.2307,0.0171119,0.0799779,NA,NA,3.84035197400791,0.230993568677061,7,NA,NA,99.371,44.3333,216.096,0.0114153,0.0571766,NA,NA,"",8,293.086956202906,0.717778293238152
"RR057e_00412_G06_S87",129951,1,10509,"Human mastadenovirus C","","viruses",167688.592992444,99,99,9.47123905499032,62,1,23,99.8688,179.781,99.5321,0.0171119,0.0799779,NA,NA,99,7.63809601208897,50,1,23,99.625,62.0714,230.892,0.0114153,0.0571766,NA,NA,"",62,1476.37341211302,0.687002958179921
"RR057e_00412_G06_S87",2100421,1,2100421,"uncultured Caudovirales phage","","viruses",490.247182925869,100,100,2.74971456435203,18,1,18,98,250,118.777,NA,NA,NA,NA,100,2.74971456435203,18,1,18,98.795,83,50.3904,NA,NA,NA,NA,"",18,0.0271908219440406,2.67206624050165e-22
"RR057e_00412_G06_S87",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",189.203427384148,100,100,1.22209536193423,8,NA,NA,77.7714,113,37.5383,NA,NA,NA,NA,100,0.305523840483559,2,NA,NA,100,81,53.7799,NA,NA,NA,NA,"",8,43.237428544389,0.516940065141404
"RR057e_00412_G06_S87",1982283,1,1982251,"Propionibacterium virus PHL095N00","","viruses",33.0903718135793,99,99,0.305523840483559,2,NA,NA,99.65,146,86.9156,0.000282458,0.00278189,NA,NA,-100,0,0,NA,NA,0,0,0,0.00250714,0.0246924,NA,NA,"",2,0,0
"RR057e_00414_K06_S91",129951,1,10509,"Human mastadenovirus C","","viruses",154604.793421913,99,99,9.54765692196825,46,1,23,99.7973,205.64,109.384,0.0171119,0.0799779,NA,NA,99,6.22673277519668,30,1,23,100,51.1176,84.9441,0.0114153,0.0571766,NA,NA,"",46,1145.12818920406,0.690618116226546
"RR057e_00414_K06_S91",1587509,1,2560087,"Persea americana chrysovirus","","viruses",33209.2414677156,100,100,1.66046207338578,8,NA,NA,100,146,87.6021,NA,NA,NA,NA,100,1.66046207338578,8,NA,NA,100,48,307.653,NA,NA,NA,NA,"",8,0,0
"RR057e_00414_K06_S91",37296,1,10379,"Human gammaherpesvirus 8","","viruses",33209.2414677156,100,100,1.66046207338578,8,1,8,100,232,117.085,NA,NA,NA,NA,100,1.66046207338578,8,1,8,100,58,28.8729,NA,NA,NA,NA,"",8,4.32918461134204,0.161238661925195
"RR057e_00414_K06_S91",10665,1,10663,"Escherichia virus T4","","viruses",11658.6729578486,100,100,0.622673277519668,3,NA,NA,99.65,146,86.9156,NA,NA,NA,NA,100,0.622673277519668,3,NA,NA,98.95,48,307.653,NA,NA,NA,NA,"",3,50.3792832795349,0.635947567810321
"RR057e_00414_K06_S91",12242,1,12234,"Tobacco mosaic virus","","viruses",5988.16083609661,100,100,1.66046207338578,8,1,6,97.5233,199.333,95.9202,NA,NA,NA,NA,100,1.45290431421256,7,1,6,100,69.6,97.8454,NA,NA,NA,NA,"",16,0,0
"RR057e_00414_K06_S91",1761477,1,12234,"Tomato brown rugose fruit virus","","viruses",3207.68188134596,100,100,0.830231036692891,4,NA,NA,100,130.25,76.8475,NA,NA,NA,NA,100,0.830231036692891,4,NA,NA,100,42.75,307.653,NA,NA,NA,NA,"",16,0,0
"RR057e_00414_K06_S91",425279,1,12234,"Rehmannia mosaic virus","","viruses",3207.68188134596,100,100,0.830231036692891,4,1,4,94.231,208,83.7852,NA,NA,NA,NA,100,0.830231036692891,4,1,4,100,37,20.7825,NA,NA,NA,NA,"",16,0,0
"RR057e_00414_K06_S91",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",1451.0087479296,100,100,2.28313535090545,11,NA,NA,94.9364,91.3636,40.9345,NA,NA,NA,NA,100,2.49069311007867,12,1,10,56.2503,36.75,10.8012,NA,NA,NA,NA,"",11,33.5365008937764,0.43938478058972
"RR057e_00414_K06_S91",10359,1,10358,"Human betaherpesvirus 5","Human cytomegalovirus","viruses",281.298164008649,99,99,1.24534655503934,6,NA,NA,98.7667,106,58.4648,0.000335689,0.00330615,NA,NA,-100,0,0,NA,NA,0,0,0,0.00654756,0.0363966,NA,NA,"",6,0.948281060791772,0.0282425785343444
"RR057e_00414_K06_S91",11676,1,11646,"Human immunodeficiency virus 1","","viruses",4.9937787550644,34.1486864592736,34.1486864592736,1.24534655503934,6,NA,NA,95.4,84.25,37.971,0.00591998,0.036295,NA,NA,33.0235542542014,0.830231036692891,4,NA,NA,93.65,47.5,307.653,0.00419306,0.0250136,NA,NA,"",6,0,0
"RR057e_00416_C08_S115",129951,1,10509,"Human mastadenovirus C","","viruses",35712.2566460432,74.0770722083768,56.4268948707677,4.53001645528477,48,2,32,99.925,271.786,191.278,0.0171119,0.0799779,NA,NA,74.0770722083768,4.24689042682948,45,2,32,99.6889,91.3333,153.696,0.0114153,0.0571766,NA,NA,"",48,937.38946632067,0.66860055127103
"RR057e_00416_C08_S115",1985738,1,110456,"Escherichia virus T7","","viruses",131.566438244926,100,14.1711602344771,0.188750685636866,2,NA,NA,100,146,87.6021,0.00134276,0.0132246,NA,NA,100,0.188750685636866,2,NA,NA,100,48,307.653,NA,NA,NA,NA,"",2,0.036028773141605,0.000208103974157301
"RR057e_00416_C08_S115",2697049,1,694002,"Wuhan seafood market pneumonia virus","","viruses",49.8235587310992,100,100,0.566252056910597,6,NA,NA,68.72,95.6,26.6181,NA,NA,NA,NA,100,0.377501371273731,4,NA,NA,72,36.5,154.01,NA,NA,NA,NA,"",6,27.452614450903,0.491271894950449
"RR057e_00416_C08_S115",12239,1,12234,"Pepper mild mottle virus","","viruses",0.542465433710673,1.32573450718257,1.08785775000388,0.188750685636866,2,NA,NA,99.3,146,86.2291,0.0161131,0.158695,NA,NA,1.32573450718257,0.188750685636866,2,NA,NA,100,48,307.653,0.0134276,0.132246,NA,NA,"",3,0,0
"RR057e_00418_J21_S330",147711,1,12059,"Rhinovirus A","","viruses",1285312.88759802,99,99,65.4516240028888,2753,1,2743,96.599,6971.17,306.803,0.0129956,0.127992,NA,NA,99,65.6893705484859,2763,2,2749,98.7597,2142.26,306.101,0.0099966,0.0984551,NA,NA,"",2753,0.0081034021797743,0
"RR057e_00418_J21_S330",1647533,1,1647533,"Moraxella phage Mcat18","","viruses",8845.95506796081,100,100,6.82332585863752,287,6,255,99.9534,792.635,272.321,NA,NA,NA,NA,100,1.47402858270218,62,1,50,100,201.455,166.77,NA,NA,NA,NA,"",287,0,0
"RR057e_00418_J21_S330",1647534,1,1647534,"Moraxella phage Mcat19","","viruses",624.3896183616,100,100,0.309070509276264,13,1,10,100,198.375,99.3002,NA,NA,NA,NA,100,0.285295854716551,12,NA,NA,99.475,47.75,307.653,NA,NA,NA,NA,"",13,0,0
"RR057e_00418_J21_S330",1647539,1,1647539,"Moraxella phage Mcat23","","viruses",230.0810236141,100,100,0.213971891037413,9,1,6,100,268,142.048,NA,NA,NA,NA,-100,0,0,NA,NA,0,0,0,0.000744775,0.00733519,NA,NA,"",9,0,0
"RR057e_00418_J21_S330",1262535,1,1623305,"Lactococcus phage jm2","","viruses",4754.93091194252,100,100,0.237746545597126,10,NA,NA,98.98,98,40.7905,NA,NA,NA,NA,100,0.237746545597126,10,NA,NA,50.575,87,17.5452,NA,NA,NA,NA,"",12,0,0
"RR057e_00418_J21_S330",2662297,1,1623305,"Lactococcus phage P4565","","viruses",713.239636791378,100,100,0.0237746545597126,1,NA,NA,100,107,60.9586,NA,NA,NA,NA,100,0.0475493091194252,2,NA,NA,100,35,307.653,NA,NA,NA,NA,"",12,0,0
"RR057e_00418_J21_S330",10713,1,308911,"Enterobacteria phage phi80","","viruses",3090.70509276264,100,100,0.285295854716551,12,NA,NA,100,139.5,83.1617,NA,NA,NA,NA,100,0.0237746545597126,1,NA,NA,100,48,307.653,NA,NA,NA,NA,"",12,54.2433637346681,0.496176173922521
"RR057e_00423_E08_S117",11250,1,1868215,"Human orthopneumovirus","","viruses",68651654.2624036,99,99,3503.3245566938,53562,4,53204,99.6197,4962.43,305.996,0.0372001,0.293277,NA,NA,99,3501.23153578692,53530,4,53204,99.9014,915.401,292.289,0.0394124,0.300812,NA,NA,"",53562,0,0
"RR057e_00423_E08_S117",1647550,1,1647550,"Moraxella phage Mcat4","","viruses",84803.4990732905,100,100,0.915696646759143,14,1,4,96.8516,179.429,89.0124,NA,NA,NA,NA,100,10.9883597611097,168,1,167,99.3107,146.349,106.847,NA,NA,NA,NA,"",14,0,0
"RR057e_00423_E08_S117",1647524,1,1647524,"Moraxella phage Mcat1","","viruses",51526.0331237195,100,100,13.866263508067,212,5,200,99.9181,762.76,294.285,NA,NA,NA,NA,100,0.719475936739327,11,1,11,100,72,46.3107,NA,NA,NA,NA,"",212,0,0
"RR057e_00423_E08_S117",1647554,1,1647554,"Moraxella phage Mcat8","","viruses",46710.7416509259,100,100,13.7354497013872,210,4,198,94.8352,491.166,288.55,NA,NA,NA,NA,100,0.130813806679878,2,NA,NA,96.55,45,307.653,NA,NA,NA,NA,"",210,0,0
"RR057e_00423_E08_S117",1647551,1,1647551,"Moraxella phage Mcat5","","viruses",11733.7736568066,100,100,2.3546485202378,36,2,22,99.4597,311.875,186.057,NA,NA,NA,NA,100,0.52325522671951,8,1,6,98.9014,115.143,76.7416,NA,NA,NA,NA,"",36,0,0
